seed,cam1,cam2,cam3,cam4,cam5,cam6,cam7,cam8,cam9,cam10,cam11,cam12,cam13,cam14,cam15,cam16,cam17,cam18,cam19,cam20,cam21,cam22,cam23,cam24,cam25,cam26,cam27,cam28,cam29,cam30,cam31,cam32,sim_duration,avg_travel_time,vehicles_spawned,tier1,tier2,tier3,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
168828,12,49,48,44,36,50,5,45,33,47,1,46,22,3,16,49,18,15,44,19,8,41,8,12,17,15,4,4,46,40,4,38,106.82,28.03,839,1.27,1.03,0.7,2.72,4.94,4.88,4.64,4.16,5.0,2.3,4.7,3.98,4.82,2.06,4.76,3.32,2.18,2.96,4.94
140582,9,19,28,45,0,18,48,36,9,48,1,16,14,14,12,40,27,24,36,5,17,4,12,35,9,32,29,6,22,20,13,24,101.5,21.61,672,0.61,1.14,0.89,2.54,3.14,3.68,4.7,2.0,3.08,4.88,4.16,2.54,4.88,2.06,2.96,2.84,2.84,2.72,4.4
409104,17,11,25,46,31,8,3,6,45,8,3,24,16,29,13,0,16,7,27,13,42,16,13,8,18,47,42,32,43,47,36,25,137.49,23.5,717,1.04,0.89,0.67,3.02,2.66,3.5,4.76,3.86,2.48,2.18,2.36,4.7,2.48,2.18,3.44,2.96,3.74,2.78,2.0
142111,4,4,25,14,47,44,29,22,45,48,3,19,2,20,35,29,34,28,24,22,16,10,30,24,32,8,45,6,29,14,3,39,116.25,24.16,754,0.98,1.22,0.67,2.24,2.24,3.5,2.84,4.82,4.64,3.74,3.32,4.7,4.88,2.18,3.14,2.12,3.2,4.1,3.74
694451,40,47,2,19,31,50,39,7,7,11,15,40,35,49,3,15,5,32,2,17,40,11,33,11,27,36,36,35,30,7,1,18,130.06,25.45,751,1.27,0.91,0.6,4.4,4.82,2.12,3.14,3.86,5.0,4.34,2.42,2.42,2.66,2.9,4.4,4.1,4.94,2.18,2.9
375253,41,36,34,25,30,44,37,8,21,4,34,17,9,33,28,14,8,25,45,7,43,2,45,0,21,39,13,30,40,23,37,1,124.36,26.13,794,1.18,0.95,1.05,4.46,4.16,4.04,3.5,3.8,4.64,4.22,2.48,3.26,2.24,4.04,3.02,2.54,3.98,3.68,2.84
596868,17,1,40,26,9,18,10,22,50,25,33,33,10,43,14,21,12,8,18,23,3,44,10,33,16,35,25,34,9,7,34,37,148.97,23.68,720,1.31,0.59,0.68,3.02,2.06,4.4,3.56,2.54,3.08,2.6,3.32,5.0,3.5,3.98,3.98,2.6,4.58,2.84,3.26
647383,46,47,33,25,39,23,11,5,0,39,50,18,29,20,25,11,33,11,8,17,38,17,22,39,28,27,9,9,34,45,48,16,112.37,26.06,822,0.58,1.13,0.81,4.76,4.82,3.98,3.5,4.34,3.38,2.66,2.3,2.0,4.34,5.0,3.08,3.74,3.2,3.5,2.66
613955,37,11,18,6,30,38,35,27,15,32,16,50,41,19,42,17,42,33,14,35,4,34,21,10,34,3,2,5,33,33,10,5,159.58,24.27,752,1.27,0.53,1.38,4.22,2.66,3.08,2.36,3.8,4.28,4.1,3.62,2.9,3.92,2.96,5.0,4.46,3.14,4.52,3.02
624403,29,2,39,4,24,16,39,38,46,12,8,34,34,18,5,41,18,23,23,10,3,31,34,16,3,1,31,31,36,12,41,29,101.77,24.1,731,0.92,0.89,0.78,3.74,2.12,4.34,2.24,3.44,2.96,4.34,4.28,4.76,2.72,2.48,4.04,4.04,3.08,2.3,4.46
861879,12,24,27,43,27,10,22,27,37,39,39,7,5,22,40,45,39,21,5,19,14,24,6,30,1,7,50,17,43,44,21,16,118.18,25.04,783,1.12,0.87,0.79,2.72,3.44,3.62,4.58,3.62,2.6,3.32,3.62,4.22,4.34,4.34,2.42,2.3,3.32,4.4,4.7
169502,50,11,50,14,23,31,18,29,7,4,18,8,3,41,34,20,30,29,7,19,10,11,33,18,16,15,47,50,9,28,33,31,97.13,24.75,747,1.45,1.09,1.37,5.0,2.66,5.0,2.84,3.38,3.86,3.08,3.74,2.42,2.24,3.08,2.48,2.18,4.46,4.04,3.2
637475,23,50,28,31,44,47,32,33,10,17,11,31,26,11,25,24,37,8,45,3,31,14,16,7,45,0,24,32,35,34,27,23,113.33,27.25,824,1.19,0.76,1.05,3.38,5.0,3.68,3.86,4.64,4.82,3.92,3.98,2.6,3.02,2.66,3.86,3.56,2.66,3.5,3.44
661640,10,2,32,7,29,46,50,33,11,49,4,0,5,22,23,5,37,17,30,39,24,34,10,18,11,38,6,19,37,7,15,8,99.74,22.44,678,0.82,1.02,0.55,2.6,2.12,3.92,2.42,3.74,4.76,5.0,3.98,2.66,4.94,2.24,2.0,2.3,3.32,3.38,2.3
88056,31,41,13,38,24,17,19,42,20,30,25,29,11,6,7,26,20,24,18,10,7,28,37,25,30,14,33,45,28,47,22,28,119.06,26.51,795,1.44,1.37,1.27,3.86,4.46,2.78,4.28,3.44,3.02,3.14,4.52,3.2,3.8,3.5,3.74,2.66,2.36,2.42,3.56
562781,33,25,42,45,46,8,33,33,42,48,40,40,31,10,28,15,25,49,44,40,15,17,6,12,31,34,30,13,12,47,37,37,128.98,31.72,968,1.47,0.84,0.57,3.98,3.5,4.52,4.7,4.76,2.48,3.98,3.98,4.52,4.88,4.4,4.4,3.86,2.6,3.68,2.9
8730,16,13,32,16,4,21,27,46,40,34,38,35,49,29,36,40,36,0,36,22,12,47,9,6,50,1,10,39,13,14,5,45,117.34,26.19,821,1.12,1.13,1.17,2.96,2.78,3.92,2.96,2.24,3.26,3.62,4.76,4.4,4.04,4.28,4.1,4.94,3.74,4.16,4.4
170988,17,23,11,50,5,7,41,34,20,6,21,11,3,13,27,2,23,16,7,21,33,49,9,0,14,45,26,4,21,50,46,4,92.5,22.39,659,0.86,1.09,0.78,3.02,3.38,2.66,5.0,2.3,2.42,4.46,4.04,3.2,2.36,3.26,2.66,2.18,2.78,3.62,2.12
104639,15,13,44,28,28,17,0,8,31,26,23,19,44,44,35,40,42,43,26,20,18,13,6,32,19,5,9,30,6,41,26,14,140.51,24.2,765,0.7,1.03,0.54,2.9,2.78,4.64,3.68,3.68,3.02,2.0,2.48,3.86,3.56,3.38,3.14,4.64,4.64,4.1,4.4
618851,49,8,21,36,22,2,2,41,0,43,44,6,9,10,3,34,13,30,41,31,11,3,46,6,0,12,19,41,15,25,25,13,88.21,21.82,661,1.27,0.91,1.42,4.94,2.48,3.26,4.16,3.32,2.12,2.12,4.46,2.0,4.58,4.64,2.36,2.54,2.6,2.18,4.04
417063,26,5,2,0,23,26,18,21,38,34,49,35,11,1,2,42,20,40,1,31,43,34,47,47,13,41,12,45,20,41,40,31,154.39,27.38,839,1.09,0.94,1.0,3.56,2.3,2.12,2.0,3.38,3.56,3.08,3.26,4.28,4.04,4.94,4.1,2.66,2.06,2.12,4.52
160328,9,24,11,43,44,17,20,43,29,25,44,22,1,19,47,34,22,32,49,29,43,48,9,19,5,44,17,50,21,28,49,26,99.47,29.14,923,0.62,1.09,1.39,2.54,3.44,2.66,4.58,4.64,3.02,3.2,4.58,3.74,3.5,4.64,3.32,2.06,3.14,4.82,4.04
163236,45,23,7,33,46,8,30,6,40,37,29,5,37,1,26,21,20,18,10,1,5,17,21,20,48,50,27,3,43,38,33,43,111.84,25.32,791,0.85,1.35,0.82,4.7,3.38,2.42,3.98,4.76,2.48,3.8,2.36,4.4,4.22,3.74,2.3,4.22,2.06,3.56,3.26
377449,23,16,21,7,18,41,42,45,39,31,18,50,49,30,1,33,39,16,29,41,46,28,19,10,40,41,42,39,31,26,19,35,107.56,32.1,965,0.69,1.44,1.14,3.38,2.96,3.26,2.42,3.08,4.46,4.52,4.7,4.34,3.86,3.08,5.0,4.94,3.8,2.06,3.98
53808,35,15,36,48,35,48,48,6,46,34,46,35,50,1,37,16,27,48,35,11,5,29,24,27,11,44,10,36,32,9,36,43,146.61,31.82,963,1.45,0.83,1.04,4.1,2.9,4.16,4.88,4.1,4.88,4.88,2.36,4.76,4.04,4.76,4.1,5.0,2.06,4.22,2.96
361516,25,16,31,22,33,23,0,38,0,49,45,8,36,10,16,29,50,45,47,40,26,33,22,6,37,49,5,13,20,44,10,2,134.35,27.69,830,0.66,1.36,0.53,3.5,2.96,3.86,3.32,3.98,3.38,2.0,4.28,2.0,4.94,4.7,2.48,4.16,2.6,2.96,3.74
743450,34,6,28,28,17,38,47,5,24,2,3,49,50,4,41,46,13,41,0,5,38,10,19,40,27,37,37,19,28,8,9,31,108.61,26.23,784,0.55,1.12,1.21,4.04,2.36,3.68,3.68,3.02,4.28,4.82,2.3,3.44,2.12,2.18,4.94,5.0,2.24,4.46,4.76
131300,1,4,44,26,41,31,45,46,7,25,31,41,32,31,39,32,38,26,38,21,1,12,37,25,28,26,35,37,5,28,42,42,137.81,29.47,917,1.02,0.56,0.94,2.06,2.24,4.64,3.56,4.46,3.86,4.7,4.76,2.42,3.5,3.86,4.46,3.92,3.86,4.34,3.92
618186,22,12,11,23,50,9,36,41,31,36,6,9,19,27,16,6,32,33,38,46,13,44,47,17,5,26,33,16,8,1,22,21,90.63,25.49,756,0.54,0.57,1.35,3.32,2.72,2.66,3.38,5.0,2.54,4.16,4.46,3.86,4.16,2.36,2.54,3.14,3.62,2.96,2.36
813159,0,0,26,0,39,32,15,3,3,43,33,0,12,29,11,20,41,3,35,15,22,16,1,8,50,3,35,22,25,11,13,9,96.93,19.54,575,1.27,1.38,1.3,2.0,2.0,3.56,2.0,4.34,3.92,2.9,2.18,2.18,4.58,3.98,2.0,2.72,3.74,2.66,3.2
686411,10,3,15,47,0,5,2,30,27,13,50,41,45,45,22,9,3,36,19,18,12,41,44,12,21,19,28,19,27,34,9,37,152.2,24.73,743,1.31,0.54,0.89,2.6,2.18,2.9,4.82,2.0,2.3,2.12,3.8,3.62,2.78,5.0,4.46,4.7,4.7,3.32,2.54
774281,4,23,25,43,25,9,2,33,46,34,14,26,5,4,32,49,22,38,11,6,22,33,38,9,31,27,27,17,49,12,36,37,107.07,25.64,789,0.51,1.09,0.5,2.24,3.38,3.5,4.58,3.5,2.54,2.12,3.98,4.76,4.04,2.84,3.56,2.3,2.24,3.92,4.94
208590,26,26,7,24,33,23,50,16,34,25,11,49,41,10,7,40,6,27,29,13,23,14,38,14,26,44,6,23,0,24,11,7,130.94,24.32,727,1.01,0.58,0.51,3.56,3.56,2.42,3.44,3.98,3.38,5.0,2.96,4.04,3.5,2.66,4.94,4.46,2.6,2.42,4.4
567943,36,4,3,0,18,33,23,38,7,35,8,21,18,50,20,44,8,10,35,21,10,40,35,50,49,23,18,36,13,38,40,7,115.92,25.16,791,0.77,1.41,0.55,4.16,2.24,2.18,2.0,3.08,3.98,3.38,4.28,2.42,4.1,2.48,3.26,3.08,5.0,3.2,4.64
735861,27,14,14,47,15,5,15,1,5,26,8,42,41,21,47,39,46,24,43,12,23,2,41,11,44,18,41,0,22,18,6,35,94.79,24.85,753,1.29,0.82,1.49,3.62,2.84,2.84,4.82,2.9,2.3,2.9,2.06,2.3,3.56,2.48,4.52,4.46,3.26,4.82,4.34
888369,29,28,12,4,37,9,32,26,42,6,14,30,0,38,14,26,18,27,24,9,8,4,46,35,9,15,49,24,37,24,21,48,146.65,24.54,745,1.38,0.6,0.6,3.74,3.68,2.72,2.24,4.22,2.54,3.92,3.56,4.52,2.36,2.84,3.8,2.0,4.28,2.84,3.56
844399,38,45,21,7,26,28,18,28,34,29,25,16,10,5,48,47,41,44,22,30,14,33,41,38,31,29,39,42,19,17,0,31,101.76,28.41,896,1.05,0.68,1.26,4.28,4.7,3.26,2.42,3.56,3.68,3.08,3.68,4.04,3.74,3.5,2.96,2.6,2.3,4.88,4.82
795566,23,10,31,14,34,7,13,38,14,20,10,36,2,13,8,43,36,37,8,17,21,29,44,12,27,17,30,20,26,16,33,44,81.41,24.87,733,0.68,1.46,1.02,3.38,2.6,3.86,2.84,4.04,2.42,2.78,4.28,2.84,3.2,2.6,4.16,2.12,2.78,2.48,4.58
126807,42,39,28,27,5,31,33,4,50,43,20,23,10,22,38,26,7,34,32,40,10,38,1,26,1,25,19,4,29,4,30,32,81.01,25.47,773,1.19,1.33,1.22,4.52,4.34,3.68,3.62,2.3,3.86,3.98,2.24,5.0,4.58,3.2,3.38,2.6,3.32,4.28,3.56
20630,20,19,2,40,27,3,1,45,40,48,6,29,21,17,24,37,13,0,0,50,38,26,32,32,11,13,21,27,6,37,36,21,159.11,23.96,742,0.87,0.63,1.19,3.2,3.14,2.12,4.4,3.62,2.18,2.06,4.7,4.4,4.88,2.36,3.74,3.26,3.02,3.44,4.22
936390,0,19,0,29,7,3,11,8,24,26,27,29,19,8,25,37,22,15,33,11,13,18,19,44,2,8,36,17,49,16,41,18,134.61,21.49,634,1.27,0.92,1.17,2.0,3.14,2.0,3.74,2.42,2.18,2.66,2.48,3.44,3.56,3.62,3.74,3.14,2.48,3.5,4.22
799296,5,9,47,18,37,25,44,10,21,1,18,3,11,42,22,37,5,7,10,44,47,16,30,23,43,17,20,42,0,5,8,4,158.52,21.72,671,1.14,1.16,0.95,2.3,2.54,4.82,3.08,4.22,3.5,4.64,2.6,3.26,2.06,3.08,2.18,2.66,4.52,3.32,4.22
912443,38,29,40,28,29,18,1,6,6,10,2,36,46,9,36,30,34,47,24,11,5,20,5,46,27,29,3,2,11,27,2,19,103.03,22.88,676,1.45,1.3,1.19,4.28,3.74,4.4,3.68,3.74,3.08,2.06,2.36,2.36,2.6,2.12,4.16,4.76,2.54,4.16,3.8
136345,46,36,33,8,43,4,12,38,23,7,3,40,36,20,3,35,7,38,44,24,19,39,2,17,38,9,27,0,30,37,19,25,123.88,24.77,762,0.5,1.0,0.89,4.76,4.16,3.98,2.48,4.58,2.24,2.72,4.28,3.38,2.42,2.18,4.4,4.16,3.2,2.18,4.1
735962,34,34,43,33,48,28,36,17,1,34,30,29,26,38,45,7,6,20,48,29,25,27,3,8,45,18,48,31,26,23,3,15,80.35,28.57,858,0.63,0.71,1.09,4.04,4.04,4.58,3.98,4.88,3.68,4.16,3.02,2.06,4.04,3.8,3.74,3.56,4.28,4.7,2.42
229401,9,27,19,12,37,35,33,20,37,7,4,22,2,22,46,5,2,17,3,9,48,32,32,11,32,5,29,39,30,38,44,45,155.2,23.94,753,0.82,0.65,0.56,2.54,3.62,3.14,2.72,4.22,4.1,3.98,3.2,4.22,2.42,2.24,3.32,2.12,3.32,4.76,2.3
901183,31,27,1,9,40,12,4,3,26,1,42,3,48,11,39,32,33,9,8,12,28,26,1,27,37,18,40,19,32,17,4,6,143.51,20.43,646,0.58,1.11,1.43,3.86,3.62,2.06,2.54,4.4,2.72,2.24,2.18,3.56,2.06,4.52,2.18,4.88,2.66,4.34,3.92
786576,27,50,6,6,40,8,34,18,6,42,42,35,34,41,36,13,15,28,7,17,10,15,11,19,32,22,30,34,15,36,42,18,110.87,26.05,789,1.33,0.55,1.29,3.62,5.0,2.36,2.36,4.4,2.48,4.04,3.08,2.36,4.52,4.52,4.1,4.04,4.46,4.16,2.78
549287,44,8,33,45,36,6,21,49,43,35,44,38,34,39,21,38,34,8,35,45,4,50,31,38,7,23,13,18,3,21,50,14,116.63,30.45,928,0.64,0.71,0.89,4.64,2.48,3.98,4.7,4.16,2.36,3.26,4.94,4.58,4.1,4.64,4.28,4.04,4.34,3.26,4.28
197957,24,4,32,38,10,38,14,34,33,17,23,41,17,29,7,30,9,12,46,24,24,41,5,49,41,39,31,9,16,40,29,49,126.87,27.58,855,0.89,1.08,0.6,3.44,2.24,3.92,4.28,2.6,4.28,2.84,4.04,3.98,3.02,3.38,4.46,3.02,3.74,2.42,3.8
167006,23,17,13,12,26,36,43,21,34,34,17,40,2,22,25,45,15,13,31,1,19,18,10,9,10,34,44,38,28,36,26,38,132.47,24.8,780,0.59,0.67,1.43,3.38,3.02,2.78,2.72,3.56,4.16,4.58,3.26,4.04,4.04,3.02,4.4,2.12,3.32,3.5,4.7
498368,36,19,13,9,40,26,12,23,39,30,26,11,42,35,14,48,44,18,12,18,49,25,26,26,8,40,24,11,36,27,18,10,129.08,27.33,815,1.33,1.1,1.29,4.16,3.14,2.78,2.54,4.4,3.56,2.72,3.38,4.34,3.8,3.56,2.66,4.52,4.1,2.84,4.88
810044,3,2,1,10,6,28,26,48,39,19,4,22,12,22,50,49,23,4,1,16,38,11,13,27,19,5,24,44,19,26,32,19,143.99,22.66,662,0.77,1.25,1.19,2.18,2.12,2.06,2.6,2.36,3.68,3.56,4.88,4.34,3.14,2.24,3.32,2.72,3.32,5.0,4.94
710828,28,22,50,28,23,30,49,50,41,1,47,1,29,31,22,31,16,1,1,9,50,26,27,38,30,46,20,31,45,14,19,29,130.21,28.95,885,0.77,0.87,1.23,3.68,3.32,5.0,3.68,3.38,3.8,4.94,5.0,4.46,2.06,4.82,2.06,3.74,3.86,3.32,3.86
569804,41,2,18,4,26,46,33,41,32,4,24,41,35,14,16,10,40,7,46,14,21,12,27,23,44,10,14,30,17,37,39,46,153.89,27.04,814,0.71,1.06,0.74,4.46,2.12,3.08,2.24,3.56,4.76,3.98,4.46,3.92,2.24,3.44,4.46,4.1,2.84,2.96,2.6
913752,0,27,45,30,7,43,5,11,16,45,43,15,36,17,27,38,20,33,24,35,40,4,11,19,19,18,37,15,32,12,39,46,97.9,26.13,809,1.37,0.87,1.39,2.0,3.62,4.7,3.8,2.42,4.58,2.3,2.66,2.96,4.7,4.58,2.9,4.16,3.02,3.62,4.28
90156,29,11,8,49,28,28,3,6,44,29,32,43,36,20,3,3,22,50,40,17,2,30,14,40,17,18,27,36,22,11,32,6,126.98,25.12,756,1.41,1.33,0.92,3.74,2.66,2.48,4.94,3.68,3.68,2.18,2.36,4.64,3.74,3.92,4.58,4.16,3.2,2.18,2.18
166591,39,4,36,20,41,4,2,46,36,22,36,43,42,45,9,46,19,8,39,6,49,27,33,29,6,8,45,22,4,42,16,44,82.77,27.74,868,0.74,1.05,0.63,4.34,2.24,4.16,3.2,4.46,2.24,2.12,4.76,4.16,3.32,4.16,4.58,4.52,4.7,2.54,4.76
813335,28,18,50,6,43,26,19,50,27,14,42,4,31,42,24,14,50,32,30,27,31,39,46,11,29,5,42,10,4,44,1,47,156.17,29.54,886,1.0,0.52,0.84,3.68,3.08,5.0,2.36,4.58,3.56,3.14,5.0,3.62,2.84,4.52,2.24,3.86,4.52,3.44,2.84
409650,11,42,26,45,14,6,43,2,2,30,18,19,32,50,46,45,1,34,41,10,3,46,8,34,28,13,46,42,16,35,12,31,112.63,26.31,831,0.95,0.93,0.96,2.66,4.52,3.56,4.7,2.84,2.36,4.58,2.12,2.12,3.8,3.08,3.14,3.92,5.0,4.76,4.7
829069,27,30,13,42,13,40,36,14,38,38,11,40,14,24,12,1,18,20,8,49,13,1,23,12,43,41,49,49,31,30,44,13,108.41,26.26,837,0.73,1.06,0.82,3.62,3.8,2.78,4.52,2.78,4.4,4.16,2.84,4.28,4.28,2.66,4.4,2.84,3.44,2.72,2.06
20579,44,44,9,31,13,41,44,46,10,26,25,24,20,24,10,3,44,27,14,37,40,16,5,48,27,19,12,11,43,17,12,6,134.69,26.73,792,1.5,0.6,0.95,4.64,4.64,2.54,3.86,2.78,4.46,4.64,4.76,2.6,3.56,3.5,3.44,3.2,3.44,2.6,2.18
91503,40,42,22,38,8,19,3,29,14,12,48,20,6,22,21,20,0,29,33,9,43,42,8,28,4,39,9,42,11,6,23,34,125.51,23.41,724,1.1,0.91,0.5,4.4,4.52,3.32,4.28,2.48,3.14,2.18,3.74,2.84,2.72,4.88,3.2,2.36,3.32,3.26,3.2
64802,19,46,23,45,10,44,46,26,42,41,14,15,31,40,10,49,14,6,4,4,31,19,9,23,47,17,44,25,15,23,49,6,116.27,27.81,837,1.46,1.13,0.94,3.14,4.76,3.38,4.7,2.6,4.64,4.76,3.56,4.52,4.46,2.84,2.9,3.86,4.4,2.6,4.94
689575,13,40,29,12,21,29,27,24,43,36,16,23,20,27,50,10,2,6,40,43,23,14,13,12,30,49,32,44,47,42,33,50,112.03,30.03,900,0.63,1.34,0.93,2.78,4.4,3.74,2.72,3.26,3.74,3.62,3.44,4.58,4.16,2.96,3.38,3.2,3.62,5.0,2.6
915779,37,22,45,16,46,38,33,46,18,5,6,15,6,7,8,4,9,49,44,2,35,50,1,38,22,33,1,36,5,27,38,8,140.24,24.42,750,0.71,0.58,1.03,4.22,3.32,4.7,2.96,4.76,4.28,3.98,4.76,3.08,2.3,2.36,2.9,2.36,2.42,2.48,2.24
322080,21,34,37,32,8,11,17,16,3,27,31,32,20,37,38,41,40,45,7,42,5,10,10,23,41,35,5,43,37,44,10,18,154.72,27.51,820,1.45,0.87,0.64,3.26,4.04,4.22,3.92,2.48,2.66,3.02,2.96,2.18,3.62,3.86,3.92,3.2,4.22,4.28,4.46
905616,48,12,43,39,11,23,7,27,35,11,35,34,40,24,21,35,28,6,26,44,35,17,47,20,28,43,6,34,37,45,9,46,99.34,30.41,916,0.93,1.25,0.53,4.88,2.72,4.58,4.34,2.66,3.38,2.42,3.62,4.1,2.66,4.1,4.04,4.4,3.44,3.26,4.1
921595,7,23,36,44,43,44,5,26,23,43,10,16,22,17,2,14,32,0,1,6,11,36,49,6,2,35,37,33,27,20,9,22,158.89,22.85,701,0.78,0.89,0.97,2.42,3.38,4.16,4.64,4.58,4.64,2.3,3.56,3.38,4.58,2.6,2.96,3.32,3.02,2.12,2.84
941081,7,0,1,34,12,13,34,42,39,43,48,2,27,24,37,30,40,6,7,16,6,2,37,39,30,36,3,45,41,41,0,35,127.81,24.51,777,0.93,1.1,1.34,2.42,2.0,2.06,4.04,2.72,2.78,4.04,4.52,4.34,4.58,4.88,2.12,3.62,3.44,4.22,3.8
313348,23,14,5,1,2,25,11,10,43,13,35,3,6,42,23,9,26,31,24,27,8,48,33,46,14,45,29,7,40,3,49,0,89.36,22.21,695,1.03,0.86,0.71,3.38,2.84,2.3,2.06,2.12,3.5,2.66,2.6,4.58,2.78,4.1,2.18,2.36,4.52,3.38,2.54
658971,7,3,20,28,3,0,20,6,2,34,36,22,13,8,48,18,17,45,49,47,1,38,25,49,29,26,31,9,49,35,4,28,99.78,24.16,750,1.16,1.01,1.25,2.42,2.18,3.2,3.68,2.18,2.0,3.2,2.36,2.12,4.04,4.16,3.32,2.78,2.48,4.88,3.08
283954,13,36,19,27,49,2,39,32,25,46,11,10,21,11,42,40,27,28,36,40,3,46,20,12,17,17,24,32,4,17,6,17,92.97,25.07,769,0.57,0.53,0.54,2.78,4.16,3.14,3.62,4.94,2.12,4.34,3.92,3.5,4.76,2.66,2.6,3.26,2.66,4.52,4.4
952388,0,0,26,25,21,23,27,20,43,45,30,43,28,22,17,45,46,25,9,40,2,23,44,14,42,7,37,28,16,12,36,8,109.84,25.54,804,0.86,0.79,0.66,2.0,2.0,3.56,3.5,3.26,3.38,3.62,3.2,4.58,4.7,3.8,4.58,3.68,3.32,3.02,4.7
156367,21,22,37,0,19,41,1,18,31,43,32,18,34,13,42,38,6,50,41,24,16,17,27,29,12,27,45,24,38,23,24,8,121.65,27.19,821,0.72,1.08,0.77,3.26,3.32,4.22,2.0,3.14,4.46,2.06,3.08,3.86,4.58,3.92,3.08,4.04,2.78,4.52,4.28
843998,34,17,4,29,4,20,35,10,30,8,37,15,6,22,26,8,15,46,5,3,11,39,26,8,31,33,38,43,13,34,10,19,158.41,21.42,679,1.05,0.87,1.03,4.04,3.02,2.24,3.74,2.24,3.2,4.1,2.6,3.8,2.48,4.22,2.9,2.36,3.32,3.56,2.48
531711,16,43,22,21,23,18,50,48,30,20,32,41,42,19,34,25,41,46,44,23,27,24,16,16,46,48,33,23,22,46,11,14,89.92,30.54,964,1.37,0.6,1.39,2.96,4.58,3.32,3.26,3.38,3.08,5.0,4.88,3.8,3.2,3.92,4.46,4.52,3.14,4.04,3.5
631758,29,9,5,44,47,19,27,50,48,31,42,1,50,44,49,38,39,35,21,0,24,31,1,9,31,36,6,47,45,2,37,27,140.71,30.38,924,0.82,1.39,0.8,3.74,2.54,2.3,4.64,4.82,3.14,3.62,5.0,4.88,3.86,4.52,2.06,5.0,4.64,4.94,4.28
422907,34,3,30,28,7,1,33,3,34,42,49,9,26,16,11,31,29,12,32,42,46,41,20,36,17,35,8,32,7,15,12,46,97.81,25.09,787,0.74,0.83,0.91,4.04,2.18,3.8,3.68,2.42,2.06,3.98,2.18,4.04,4.52,4.94,2.54,3.56,2.96,2.66,3.86
29728,14,7,14,17,11,45,22,28,26,44,31,38,48,21,35,36,10,3,28,30,17,15,10,25,35,16,21,23,37,7,3,21,126.87,24.96,738,0.79,1.35,0.85,2.84,2.42,2.84,3.02,2.66,4.7,3.32,3.68,3.56,4.64,3.86,4.28,4.88,3.26,4.1,4.16
193020,46,20,22,13,41,34,29,48,16,20,1,36,4,25,35,12,40,38,6,23,41,21,22,8,6,47,27,40,24,38,36,21,148.91,26.9,840,1.33,1.01,0.96,4.76,3.2,3.32,2.78,4.46,4.04,3.74,4.88,2.96,3.2,2.06,4.16,2.24,3.5,4.1,2.72
495348,17,28,15,30,26,38,19,8,42,15,20,3,29,49,1,26,9,9,4,15,25,50,34,19,37,27,18,22,45,12,9,12,118.84,24.1,713,0.52,1.34,1.23,3.02,3.68,2.9,3.8,3.56,4.28,3.14,2.48,4.52,2.9,3.2,2.18,3.74,4.94,2.06,3.56
155626,38,21,0,39,45,46,31,8,24,38,40,7,1,31,12,30,48,8,0,25,49,13,35,15,25,47,32,32,38,35,45,4,80.07,27.54,862,1.27,1.08,1.28,4.28,3.26,2.0,4.34,4.7,4.76,3.86,2.48,3.44,4.28,4.4,2.42,2.06,3.86,2.72,3.8
52100,22,32,11,23,4,5,39,49,8,16,4,38,38,8,15,21,0,20,9,27,50,6,16,17,18,32,2,33,42,25,18,37,83.87,23.06,685,1.07,1.11,1.27,3.32,3.92,2.66,3.38,2.24,2.3,4.34,4.94,2.48,2.96,2.24,4.28,4.28,2.48,2.9,3.26
473446,0,0,3,30,40,32,19,9,42,15,47,22,42,50,45,50,11,19,31,32,16,43,16,6,9,50,32,43,13,39,35,30,97.92,28.63,871,0.99,0.96,0.79,2.0,2.0,2.18,3.8,4.4,3.92,3.14,2.54,4.52,2.9,4.82,3.32,4.52,5.0,4.7,5.0
113501,35,43,27,8,27,8,10,38,5,48,25,14,4,31,19,21,1,4,16,0,22,25,41,38,25,7,46,31,8,8,1,10,141.98,21.65,646,1.14,0.68,0.63,4.1,4.58,3.62,2.48,3.62,2.48,2.6,4.28,2.3,4.88,3.5,2.84,2.24,3.86,3.14,3.26
447863,19,5,26,46,20,5,15,20,20,42,38,40,32,41,30,6,34,20,21,20,39,29,0,49,9,39,31,14,50,46,40,16,115.04,27.97,862,0.6,1.18,0.79,3.14,2.3,3.56,4.76,3.2,2.3,2.9,3.2,3.2,4.52,4.28,4.4,3.92,4.46,3.8,2.36
903955,7,31,35,25,5,2,21,49,14,1,44,39,12,18,5,17,36,31,24,14,39,22,50,28,37,26,9,1,37,33,34,19,145.07,24.99,765,0.76,0.72,1.26,2.42,3.86,4.1,3.5,2.3,2.12,3.26,4.94,2.84,2.06,4.64,4.34,2.72,3.08,2.3,3.02
428487,18,40,37,16,0,50,36,31,9,43,31,20,44,36,23,37,22,30,20,46,9,13,41,42,16,49,18,23,44,7,45,0,145.87,28.91,896,0.59,0.94,0.55,3.08,4.4,4.22,2.96,2.0,5.0,4.16,3.86,2.54,4.58,3.86,3.2,4.64,4.16,3.38,4.22
571337,47,34,36,42,5,46,30,30,38,49,40,24,19,42,7,0,30,4,28,23,34,46,10,49,7,27,43,35,13,4,43,18,112.79,29.1,903,0.74,1.2,1.34,4.82,4.04,4.16,4.52,2.3,4.76,3.8,3.8,4.28,4.94,4.4,3.44,3.14,4.52,2.42,2.0
